User	Video	Orientation	Slant	Label
8	8275	non radicalized	0.14	neutral
8	258	non radicalized	0.17	neutral
8	1776	non radicalized	0.12	neutral
8	7468	non radicalized	0.06	neutral
8	7954	non radicalized	0.04	neutral
8	2455	non radicalized	0.04	neutral
8	2939	non radicalized	0.01	neutral
8	1843	non radicalized	0.15	neutral
8	6520	non radicalized	0.19	neutral
9	6652	non radicalized	0.22	neutral
9	3179	non radicalized	0.07	neutral
9	8851	non radicalized	0.18	neutral
9	5102	non radicalized	0.03	neutral
9	7072	non radicalized	0.03	neutral
9	2933	non radicalized	0.15	neutral
9	4548	non radicalized	0.14	neutral
9	6338	non radicalized	0.07	neutral
9	2124	non radicalized	0.12	neutral
9	7599	non radicalized	0.16	neutral
9	582	non radicalized	0.2	neutral
9	4697	non radicalized	0.18	neutral
9	1179	non radicalized	0.09	neutral
9	1065	non radicalized	0.22	neutral
9	6968	non radicalized	0.02	neutral
9	399	non radicalized	0.05	neutral
9	1574	non radicalized	0.24	neutral
9	452	non radicalized	0.77	harmful
9	3716	non radicalized	0.2	neutral
9	7830	non radicalized	0.22	neutral
9	8230	non radicalized	0.24	neutral
9	8142	non radicalized	0.15	neutral
9	92	non radicalized	0.05	neutral
9	9420	non radicalized	0.04	neutral
9	2841	non radicalized	0.13	neutral
9	1917	non radicalized	0.1	neutral
9	4384	non radicalized	0.06	neutral
9	6333	non radicalized	0.07	neutral
9	6608	non radicalized	0.1	neutral
9	4940	non radicalized	0.84	harmful
9	8760	non radicalized	0.09	neutral
9	1282	non radicalized	0.09	neutral
9	8898	non radicalized	0.17	neutral
9	5418	non radicalized	0.19	neutral
9	6918	non radicalized	0.75	harmful
9	6172	non radicalized	0.01	neutral
9	3198	non radicalized	0.12	neutral
9	8808	non radicalized	0.03	neutral
9	7577	non radicalized	0.17	neutral
9	4283	non radicalized	0.86	harmful
9	1263	non radicalized	0.01	neutral
9	7657	non radicalized	0.18	neutral
9	2959	non radicalized	0.23	neutral
9	3090	non radicalized	0.06	neutral
9	6341	non radicalized	0.06	neutral
9	3680	non radicalized	0.12	neutral
9	4559	non radicalized	0.06	neutral
9	7130	non radicalized	0.07	neutral
9	1224	non radicalized	0.01	neutral
9	7499	non radicalized	0.04	neutral
9	2922	non radicalized	0.25	neutral
9	9525	non radicalized	0.15	neutral
9	7494	non radicalized	0.2	neutral
9	5761	non radicalized	0.03	neutral
9	1298	non radicalized	0.2	neutral
9	4230	non radicalized	0.02	neutral
9	6560	non radicalized	0.01	neutral
9	9351	non radicalized	0.2	neutral
9	2229	non radicalized	0.08	neutral
9	9340	non radicalized	0.24	neutral
9	2283	non radicalized	0.96	harmful
9	4076	non radicalized	0.2	neutral
9	6701	non radicalized	0.16	neutral
9	5431	non radicalized	0.21	neutral
9	9357	non radicalized	0.07	neutral
9	319	non radicalized	0.14	neutral
9	1281	non radicalized	0.05	neutral
9	4696	non radicalized	0.05	neutral
9	2281	non radicalized	0.09	neutral
9	2545	non radicalized	0.09	neutral
9	7371	non radicalized	0.24	neutral
9	2753	non radicalized	0.09	neutral
9	8227	non radicalized	0.15	neutral
9	4742	non radicalized	0.07	neutral
9	5514	non radicalized	0.19	neutral
9	6477	non radicalized	0.01	neutral
9	8305	non radicalized	0.24	neutral
9	6194	non radicalized	0.01	neutral
9	7903	non radicalized	0.03	neutral
9	7998	non radicalized	0.07	neutral
9	6541	non radicalized	0.17	neutral
9	7653	non radicalized	0.22	neutral
9	9064	non radicalized	0.08	neutral
9	1327	non radicalized	0.06	neutral
10	9436	radicalized	0.78	harmful
10	8545	radicalized	0.99	harmful
10	1960	radicalized	0.76	harmful
10	9597	radicalized	0.88	harmful
10	4611	radicalized	0.98	harmful
10	2308	radicalized	0.81	harmful
10	4626	radicalized	0.93	harmful
10	4921	radicalized	0.76	harmful
10	5107	radicalized	0.89	harmful
10	2488	radicalized	0.89	harmful
10	8383	radicalized	0.91	harmful
10	2672	radicalized	0.93	harmful
10	1565	radicalized	0.85	harmful
10	8203	radicalized	0.9	harmful
10	6717	radicalized	0.96	harmful
10	3358	radicalized	0.87	harmful
10	540	radicalized	0.9	harmful
10	3375	radicalized	0.92	harmful
10	743	radicalized	0.85	harmful
10	8165	radicalized	0.85	harmful
10	8449	radicalized	0.93	harmful
10	2898	radicalized	0.95	harmful
10	442	radicalized	0.82	harmful
10	1933	radicalized	0.97	harmful
10	2891	radicalized	0.87	harmful
10	3632	radicalized	0.78	harmful
10	5939	radicalized	0.93	harmful
10	7873	radicalized	0.85	harmful
10	8051	radicalized	0.85	harmful
10	1247	radicalized	0.95	harmful
10	424	radicalized	0.9	harmful
10	4980	radicalized	0.82	harmful
10	1414	radicalized	1.0	harmful
10	6202	radicalized	0.19	neutral
10	1959	radicalized	0.79	harmful
10	6213	radicalized	0.8	harmful
10	1087	radicalized	0.79	harmful
10	1496	radicalized	0.77	harmful
10	173	radicalized	0.78	harmful
10	2274	radicalized	0.8	harmful
10	7156	radicalized	0.92	harmful
10	2874	radicalized	0.8	harmful
10	3209	radicalized	0.83	harmful
10	5994	radicalized	0.92	harmful
10	8768	radicalized	0.9	harmful
10	8722	radicalized	0.75	harmful
10	5204	radicalized	0.99	harmful
10	9740	radicalized	0.79	harmful
10	4410	radicalized	0.87	harmful
10	376	radicalized	0.84	harmful
10	9510	radicalized	0.79	harmful
10	7232	radicalized	0.91	harmful
10	2099	radicalized	1.0	harmful
10	5948	radicalized	0.8	harmful
10	6799	radicalized	0.99	harmful
10	8465	radicalized	0.82	harmful
10	7594	radicalized	0.82	harmful
10	499	radicalized	0.91	harmful
10	7258	radicalized	0.94	harmful
10	6008	radicalized	0.93	harmful
10	6914	radicalized	0.99	harmful
10	2990	radicalized	0.94	harmful
10	4635	radicalized	0.92	harmful
10	5955	radicalized	0.9	harmful
10	63	radicalized	0.75	harmful
10	830	radicalized	0.96	harmful
10	9571	radicalized	0.91	harmful
10	2562	radicalized	0.99	harmful
10	4110	radicalized	0.79	harmful
10	330	radicalized	0.99	harmful
10	6736	radicalized	0.81	harmful
10	2476	radicalized	0.95	harmful
10	3610	radicalized	0.88	harmful
10	2388	radicalized	0.88	harmful
10	6461	radicalized	0.95	harmful
10	7124	radicalized	0.95	harmful
10	4250	radicalized	0.81	harmful
10	8473	radicalized	0.86	harmful
10	1008	radicalized	0.8	harmful
10	8687	radicalized	0.84	harmful
10	8845	radicalized	0.91	harmful
10	3947	radicalized	0.82	harmful
10	5791	radicalized	0.89	harmful
10	7898	radicalized	0.91	harmful
10	2785	radicalized	0.15	neutral
11	4278	semi-radicalized	0.92	harmful
11	8512	semi-radicalized	0.82	harmful
11	9478	semi-radicalized	0.01	neutral
11	63	semi-radicalized	0.75	harmful
11	8840	semi-radicalized	0.9	harmful
11	5513	semi-radicalized	0.06	neutral
11	5556	semi-radicalized	0.92	harmful
11	7766	semi-radicalized	0.92	harmful
11	6513	semi-radicalized	0.79	harmful
11	626	semi-radicalized	0.01	neutral
11	2964	semi-radicalized	0.84	harmful
11	5955	semi-radicalized	0.9	harmful
11	4451	semi-radicalized	0.81	harmful
11	712	semi-radicalized	0.8	harmful
11	1159	semi-radicalized	0.97	harmful
11	5948	semi-radicalized	0.8	harmful
11	424	semi-radicalized	0.9	harmful
11	3610	semi-radicalized	0.88	harmful
11	2303	semi-radicalized	0.81	harmful
11	8687	semi-radicalized	0.84	harmful
11	7007	semi-radicalized	0.77	harmful
11	8439	semi-radicalized	0.77	harmful
11	376	semi-radicalized	0.84	harmful
11	2664	semi-radicalized	0.84	harmful
11	1197	semi-radicalized	0.15	neutral
11	8768	semi-radicalized	0.9	harmful
11	7498	semi-radicalized	0.78	harmful
11	3947	semi-radicalized	0.82	harmful
11	8626	semi-radicalized	0.82	harmful
11	2551	semi-radicalized	0.94	harmful
11	4532	semi-radicalized	0.89	harmful
11	3855	semi-radicalized	0.06	neutral
11	6165	semi-radicalized	0.85	harmful
11	7898	semi-radicalized	0.91	harmful
11	1075	semi-radicalized	0.06	neutral
11	830	semi-radicalized	0.96	harmful
11	5791	semi-radicalized	0.89	harmful
11	7258	semi-radicalized	0.94	harmful
11	3413	semi-radicalized	0.2	neutral
11	6556	semi-radicalized	0.82	harmful
11	4409	semi-radicalized	0.88	harmful
11	4410	semi-radicalized	0.87	harmful
11	6736	semi-radicalized	0.81	harmful
11	499	semi-radicalized	0.91	harmful
11	9307	semi-radicalized	0.98	harmful
11	9249	semi-radicalized	0.83	harmful
11	756	semi-radicalized	0.24	neutral
11	2821	semi-radicalized	0.96	harmful
11	6461	semi-radicalized	0.95	harmful
11	8090	semi-radicalized	0.79	harmful
11	7612	semi-radicalized	0.84	harmful
11	2580	semi-radicalized	0.8	harmful
11	6914	semi-radicalized	0.99	harmful
11	7124	semi-radicalized	0.95	harmful
11	2985	semi-radicalized	0.77	harmful
11	5204	semi-radicalized	0.99	harmful
11	9693	semi-radicalized	0.89	harmful
11	4110	semi-radicalized	0.79	harmful
11	6799	semi-radicalized	0.99	harmful
11	2226	semi-radicalized	0.91	harmful
11	2608	semi-radicalized	0.78	harmful
11	2785	semi-radicalized	0.15	neutral
11	8233	semi-radicalized	0.8	harmful
11	8545	semi-radicalized	0.99	harmful
11	1797	semi-radicalized	0.75	harmful
11	752	semi-radicalized	0.11	neutral
11	9618	semi-radicalized	0.84	harmful
11	1414	semi-radicalized	1.0	harmful
11	7070	semi-radicalized	0.95	harmful
11	2476	semi-radicalized	0.95	harmful
11	1960	semi-radicalized	0.76	harmful
11	1959	semi-radicalized	0.79	harmful
11	7239	semi-radicalized	0.01	neutral
11	546	semi-radicalized	0.78	harmful
11	2142	semi-radicalized	0.97	harmful
11	3358	semi-radicalized	0.87	harmful
11	3463	semi-radicalized	0.15	neutral
11	2595	semi-radicalized	0.04	neutral
11	587	semi-radicalized	0.11	neutral
11	6452	semi-radicalized	0.05	neutral
11	3979	semi-radicalized	0.24	neutral
12	1367	semi-radicalized	0.09	neutral
12	8886	semi-radicalized	0.04	neutral
12	2096	semi-radicalized	0.99	harmful
12	380	semi-radicalized	0.08	neutral
12	5251	semi-radicalized	0.76	harmful
12	1724	semi-radicalized	0.88	harmful
12	656	semi-radicalized	1.0	harmful
12	4866	semi-radicalized	0.82	harmful
12	3139	semi-radicalized	0.93	harmful
12	695	semi-radicalized	0.78	harmful
12	9552	semi-radicalized	0.77	harmful
12	8079	semi-radicalized	0.78	harmful
12	6011	semi-radicalized	0.19	neutral
12	6378	semi-radicalized	0.88	harmful
12	9427	semi-radicalized	0.12	neutral
12	4609	semi-radicalized	0.14	neutral
12	9931	semi-radicalized	0.99	harmful
12	8262	semi-radicalized	0.78	harmful
12	1330	semi-radicalized	0.79	harmful
12	9678	semi-radicalized	0.88	harmful
12	4594	semi-radicalized	0.15	neutral
12	254	semi-radicalized	0.86	harmful
12	2478	semi-radicalized	0.8	harmful
12	1305	semi-radicalized	0.97	harmful
12	435	semi-radicalized	0.77	harmful
12	462	semi-radicalized	0.23	neutral
12	7441	semi-radicalized	0.15	neutral
12	3099	semi-radicalized	0.05	neutral
12	9464	semi-radicalized	0.83	harmful
12	1348	semi-radicalized	0.94	harmful
12	1413	semi-radicalized	0.99	harmful
12	3077	semi-radicalized	0.92	harmful
12	4668	semi-radicalized	0.09	neutral
12	836	semi-radicalized	0.95	harmful
12	3796	semi-radicalized	0.89	harmful
12	3634	semi-radicalized	0.89	harmful
12	883	semi-radicalized	0.06	neutral
12	2568	semi-radicalized	0.94	harmful
12	5194	semi-radicalized	0.76	harmful
12	2132	semi-radicalized	0.82	harmful
12	8855	semi-radicalized	0.9	harmful
12	1954	semi-radicalized	0.01	neutral
12	8485	semi-radicalized	0.76	harmful
12	7139	semi-radicalized	0.94	harmful
12	7035	semi-radicalized	0.95	harmful
12	383	semi-radicalized	0.77	harmful
12	3715	semi-radicalized	0.05	neutral
12	6658	semi-radicalized	0.94	harmful
12	219	semi-radicalized	0.11	neutral
12	6398	semi-radicalized	0.99	harmful
12	8124	semi-radicalized	1.0	harmful
12	1059	semi-radicalized	0.04	neutral
12	5125	semi-radicalized	0.04	neutral
12	948	semi-radicalized	0.89	harmful
12	2944	semi-radicalized	0.88	harmful
12	6356	semi-radicalized	0.25	neutral
12	6503	semi-radicalized	0.89	harmful
12	9442	semi-radicalized	0.94	harmful
12	6092	semi-radicalized	0.86	harmful
12	4534	semi-radicalized	0.84	harmful
12	9094	semi-radicalized	0.87	harmful
12	2090	semi-radicalized	0.8	harmful
12	7262	semi-radicalized	0.88	harmful
12	4279	semi-radicalized	0.92	harmful
12	1066	semi-radicalized	0.21	neutral
12	4193	semi-radicalized	0.04	neutral
12	5720	semi-radicalized	1.0	harmful
12	2760	semi-radicalized	0.96	harmful
12	9224	semi-radicalized	0.91	harmful
12	9239	semi-radicalized	0.91	harmful
12	7000	semi-radicalized	0.79	harmful
12	9030	semi-radicalized	0.86	harmful
13	2236	non radicalized	0.04	neutral
13	2685	non radicalized	0.06	neutral
13	996	non radicalized	0.03	neutral
13	4586	non radicalized	0.22	neutral
13	2311	non radicalized	0.03	neutral
13	436	non radicalized	0.22	neutral
13	877	non radicalized	0.07	neutral
13	1697	non radicalized	0.04	neutral
13	9112	non radicalized	0.12	neutral
13	4275	non radicalized	0.05	neutral
13	834	non radicalized	0.06	neutral
13	4431	non radicalized	0.2	neutral
13	6176	non radicalized	0.11	neutral
13	3673	non radicalized	0.19	neutral
13	3415	non radicalized	0.19	neutral
13	536	non radicalized	0.23	neutral
13	3445	non radicalized	0.02	neutral
13	410	non radicalized	0.11	neutral
13	2384	non radicalized	0.13	neutral
13	6433	non radicalized	0.08	neutral
13	5443	non radicalized	0.24	neutral
13	4488	non radicalized	0.22	neutral
13	6005	non radicalized	0.23	neutral
13	9262	non radicalized	0.11	neutral
13	4847	non radicalized	0.02	neutral
13	9127	non radicalized	0.01	neutral
13	8795	non radicalized	0.06	neutral
13	4001	non radicalized	0.02	neutral
13	3724	non radicalized	0.17	neutral
13	3718	non radicalized	0.05	neutral
13	9433	non radicalized	0.24	neutral
13	8078	non radicalized	0.9	harmful
13	7717	non radicalized	0.03	neutral
13	5865	non radicalized	0.03	neutral
13	1256	non radicalized	0.08	neutral
13	2526	non radicalized	0.14	neutral
13	3335	non radicalized	0.03	neutral
13	5390	non radicalized	0.23	neutral
13	246	non radicalized	0.14	neutral
13	5758	non radicalized	0.14	neutral
13	317	non radicalized	0.19	neutral
13	303	non radicalized	0.15	neutral
13	2459	non radicalized	0.09	neutral
13	4971	non radicalized	0.09	neutral
13	6767	non radicalized	0.11	neutral
13	2648	non radicalized	0.14	neutral
13	55	non radicalized	0.24	neutral
13	9764	non radicalized	0.17	neutral
13	4636	non radicalized	0.04	neutral
13	1091	non radicalized	0.18	neutral
13	54	non radicalized	0.15	neutral
13	2402	non radicalized	0.07	neutral
13	6509	non radicalized	0.06	neutral
13	8182	non radicalized	0.2	neutral
13	8616	non radicalized	0.05	neutral
13	1252	non radicalized	0.14	neutral
13	2762	non radicalized	0.17	neutral
13	8034	non radicalized	0.05	neutral
13	7505	non radicalized	0.14	neutral
13	6995	non radicalized	0.08	neutral
13	6215	non radicalized	0.18	neutral
13	7224	non radicalized	0.21	neutral
13	9045	non radicalized	0.11	neutral
13	450	non radicalized	0.17	neutral
13	412	non radicalized	0.19	neutral
13	5274	non radicalized	0.11	neutral
13	3756	non radicalized	0.15	neutral
13	5653	non radicalized	0.02	neutral
13	2376	non radicalized	0.16	neutral
13	2853	non radicalized	0.23	neutral
13	1030	non radicalized	0.16	neutral
14	5204	semi-radicalized	0.99	harmful
14	8186	semi-radicalized	0.06	neutral
14	3182	semi-radicalized	0.79	harmful
14	5602	semi-radicalized	0.85	harmful
14	2649	semi-radicalized	0.94	harmful
14	4499	semi-radicalized	0.82	harmful
14	3971	semi-radicalized	0.92	harmful
14	5224	semi-radicalized	0.78	harmful
14	2071	semi-radicalized	0.85	harmful
14	2345	semi-radicalized	0.83	harmful
14	9232	semi-radicalized	0.85	harmful
14	9702	semi-radicalized	0.81	harmful
14	3960	semi-radicalized	0.77	harmful
14	424	semi-radicalized	0.9	harmful
14	8569	semi-radicalized	0.86	harmful
14	2274	semi-radicalized	0.8	harmful
14	8708	semi-radicalized	0.81	harmful
14	199	semi-radicalized	0.88	harmful
14	4039	semi-radicalized	0.94	harmful
14	2388	semi-radicalized	0.88	harmful
14	9578	semi-radicalized	0.83	harmful
14	8465	semi-radicalized	0.82	harmful
14	8615	semi-radicalized	0.93	harmful
14	376	semi-radicalized	0.84	harmful
14	4030	semi-radicalized	0.92	harmful
14	8553	semi-radicalized	0.92	harmful
14	3013	semi-radicalized	0.97	harmful
14	7935	semi-radicalized	0.93	harmful
14	1955	semi-radicalized	0.99	harmful
14	3193	semi-radicalized	0.97	harmful
14	9994	semi-radicalized	0.95	harmful
14	4143	semi-radicalized	0.04	neutral
14	1087	semi-radicalized	0.79	harmful
14	3947	semi-radicalized	0.82	harmful
14	5421	semi-radicalized	0.91	harmful
14	8687	semi-radicalized	0.84	harmful
14	5955	semi-radicalized	0.9	harmful
14	7735	semi-radicalized	0.18	neutral
14	9201	semi-radicalized	0.77	harmful
14	2874	semi-radicalized	0.8	harmful
14	7933	semi-radicalized	0.99	harmful
14	4706	semi-radicalized	0.89	harmful
14	8768	semi-radicalized	0.9	harmful
14	3237	semi-radicalized	0.78	harmful
14	4795	semi-radicalized	0.82	harmful
14	5346	semi-radicalized	0.77	harmful
14	3186	semi-radicalized	0.94	harmful
14	4378	semi-radicalized	0.96	harmful
14	4942	semi-radicalized	0.77	harmful
14	3957	semi-radicalized	0.85	harmful
14	1693	semi-radicalized	0.77	harmful
14	2621	semi-radicalized	0.76	harmful
14	6736	semi-radicalized	0.81	harmful
14	9001	semi-radicalized	0.81	harmful
14	6257	semi-radicalized	0.81	harmful
14	7258	semi-radicalized	0.94	harmful
14	499	semi-radicalized	0.91	harmful
14	1824	semi-radicalized	0.82	harmful
14	4892	semi-radicalized	0.78	harmful
14	552	semi-radicalized	0.95	harmful
14	7894	semi-radicalized	0.17	neutral
14	4024	semi-radicalized	0.77	harmful
14	3552	semi-radicalized	0.77	harmful
14	2916	semi-radicalized	0.9	harmful
14	8153	semi-radicalized	0.81	harmful
14	9088	semi-radicalized	0.94	harmful
14	4859	semi-radicalized	0.81	harmful
14	5791	semi-radicalized	0.89	harmful
14	5193	semi-radicalized	0.04	neutral
14	4110	semi-radicalized	0.79	harmful
14	5355	semi-radicalized	0.79	harmful
14	7677	semi-radicalized	0.88	harmful
14	2785	semi-radicalized	0.15	neutral
14	2426	semi-radicalized	0.1	neutral
14	9020	semi-radicalized	0.17	neutral
14	4632	semi-radicalized	0.04	neutral
14	3045	semi-radicalized	0.21	neutral
14	7118	semi-radicalized	0.23	neutral
14	9048	semi-radicalized	0.16	neutral
14	7414	semi-radicalized	0.22	neutral
14	945	semi-radicalized	0.2	neutral
14	7561	semi-radicalized	0.11	neutral
14	5021	semi-radicalized	0.17	neutral
14	5214	semi-radicalized	0.13	neutral
15	2934	radicalized	0.91	harmful
15	7841	radicalized	0.91	harmful
15	7235	radicalized	0.17	neutral
15	9970	radicalized	0.84	harmful
15	6417	radicalized	0.77	harmful
15	4113	radicalized	0.84	harmful
15	892	radicalized	0.78	harmful
15	481	radicalized	0.94	harmful
15	8914	radicalized	1.0	harmful
15	5626	radicalized	0.87	harmful
15	9870	radicalized	0.99	harmful
15	6802	radicalized	0.93	harmful
15	9573	radicalized	0.84	harmful
15	8276	radicalized	0.9	harmful
15	8902	radicalized	0.83	harmful
15	822	radicalized	0.95	harmful
15	3476	radicalized	0.84	harmful
15	6468	radicalized	0.97	harmful
15	9935	radicalized	0.92	harmful
15	921	radicalized	0.78	harmful
15	3601	radicalized	0.76	harmful
15	8232	radicalized	0.83	harmful
15	9062	radicalized	0.09	neutral
15	1639	radicalized	0.9	harmful
15	339	radicalized	0.92	harmful
15	4975	radicalized	0.8	harmful
15	6299	radicalized	0.81	harmful
15	9164	radicalized	0.94	harmful
15	1739	radicalized	0.85	harmful
15	4872	radicalized	0.9	harmful
15	2005	radicalized	0.82	harmful
15	1496	radicalized	0.77	harmful
15	7533	radicalized	0.87	harmful
15	3551	radicalized	0.9	harmful
15	5503	radicalized	0.82	harmful
15	7350	radicalized	0.77	harmful
15	91	radicalized	0.82	harmful
15	8727	radicalized	0.8	harmful
15	2803	radicalized	0.79	harmful
15	9983	radicalized	0.93	harmful
15	3154	radicalized	0.87	harmful
15	3282	radicalized	0.85	harmful
15	2815	radicalized	0.97	harmful
15	6885	radicalized	0.84	harmful
15	1573	radicalized	0.89	harmful
15	6846	radicalized	0.81	harmful
15	9535	radicalized	0.86	harmful
15	6678	radicalized	0.87	harmful
15	386	radicalized	0.85	harmful
15	971	radicalized	0.94	harmful
15	8963	radicalized	0.89	harmful
15	8940	radicalized	0.83	harmful
